Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,tipo
stand mixer,Black,,,,No,No,No,,1400,350,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,Yes,Kitchen Things,No,Does not play music,No lighting,For sale,FtrStandmixer_Remake_5_0,5_0,4019,FNxhgtMKjQRGeZvEY,MISCELLANEOUS
star clock,Yellow,Color,,,Yes,Yes,No,3.0,NFS,2250,Yellow,Yellow,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_0_0,0_0,7253,awi53fT5dS9coq24J,MISCELLANEOUS
star clock,Green,Color,,,Yes,Yes,No,3.0,NFS,2250,Green,Green,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_1_0,1_0,7253,THvrGkA3HvEnu2pPo,MISCELLANEOUS
star clock,Blue,Color,,,Yes,Yes,No,3.0,NFS,2250,Light blue,Light blue,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_2_0,2_0,7253,Z6FQaHcgRgTMtQMaa,MISCELLANEOUS
star clock,Purple,Color,,,Yes,Yes,No,3.0,NFS,2250,Purple,Purple,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_3_0,3_0,7253,A9Ctcgrn56AWGo5rF,MISCELLANEOUS
star clock,Pink,Color,,,Yes,Yes,No,3.0,NFS,2250,Pink,Pink,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_4_0,4_0,7253,8CvZoLfcKFEuv6Djz,MISCELLANEOUS
star clock,Orange,Color,,,Yes,Yes,No,3.0,NFS,2250,Orange,Orange,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_5_0,5_0,7253,LaZMHcqkGmWZMf4yP,MISCELLANEOUS
star clock,White,Color,,,Yes,Yes,No,3.0,NFS,2250,White,White,1x1,Crafting,,1.0.0,space,fancy,stars,,Yes,Clock,No,Does not play music,Fluorescent,Not for sale,FtrStarClock_Remake_6_0,6_0,7253,kAM68SanGo4jJFdd6,MISCELLANEOUS
steamer-basket set,,,,,Yes,No,No,,NFS,2400,Beige,Beige,1x1,Crafting,,1.0.0,zen-style,shop,,,No,Kitchen Things,No,Does not play music,No lighting,Not for sale,FtrBasketsteamer,,3344,QB47a7FhZkWF8JFzZ,MISCELLANEOUS
stinkbug model,,,,,No,No,No,,NFS,360,Green,Green,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,,,,,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectKamemushiToy,,7069,t63apdomFR5gXBwsX,MISCELLANEOUS
stovetop espresso maker,Silver,,,,No,No,No,,1700,425,Gray,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_0_0,0_0,8297,wr2NPpAn7ZxpTChBE,MISCELLANEOUS
stovetop espresso maker,Black,,,,No,No,No,,1700,425,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_1_0,1_0,8297,BTcjoEbTRPPLAdu6c,MISCELLANEOUS
stovetop espresso maker,Red,,,,No,No,No,,1700,425,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Kitchen Things,No,Does not play music,No lighting,For sale,FtrEspressomaker_Remake_2_0,2_0,8297,wAruLF3uYs7GfDPXm,MISCELLANEOUS
stringfish model,,,,,No,No,No,,NFS,45000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishItouToy,,6960,CpfFSRcdwg8emdXAE,MISCELLANEOUS
sturdy sewing box,Natural,,,,No,No,No,,1000,250,Beige,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_0_0,0_0,3442,4PiBBzgPPSrZrZPyp,MISCELLANEOUS
sturdy sewing box,Brown,,,,No,No,No,,1000,250,Orange,Brown,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_1_0,1_0,3442,4aWued4WNk39Xgs7E,MISCELLANEOUS
sturdy sewing box,Dark brown,,,,No,No,No,,1000,250,Brown,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_2_0,2_0,3442,bzkYf2qJAstefiLJG,MISCELLANEOUS
sturdy sewing box,White,,,,No,No,No,,1000,250,White,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_3_0,3_0,3442,yXLjX4Py8dAhg6YM7,MISCELLANEOUS
sturdy sewing box,Navy blue,,,,No,No,No,,1000,250,Blue,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_4_0,4_0,3442,bc4GcnYNsxbAFe4dk,MISCELLANEOUS
sturdy sewing box,Black,,,,No,No,No,,1000,250,Black,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Sewing Table,No,Does not play music,No lighting,For sale,FtrSewingbox_Remake_5_0,5_0,3442,dQHqyiK4tNvLtDsZ3,MISCELLANEOUS
sturgeon model,,,,,No,No,No,,NFS,30000,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishTyouzameToy,,7023,YxWtdhyqG2wdodcwW,MISCELLANEOUS
succulent plant,,,,,Yes,No,No,,NFS,220,Colorful,Gray,1x1,Crafting,,1.0.0,living room,,,,No,Plants,No,Does not play music,No lighting,Not for sale,FtrPlantSucculents,,132,X9p2qvcXwce7Ad9Ck,MISCELLANEOUS
suckerfish model,,,,,No,No,No,,NFS,4500,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishKobanzameToy,,6979,zBvsPDTHHCSAgcN3R,MISCELLANEOUS
surgeonfish model,,,,,No,No,No,,NFS,3000,Blue,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishNanyouhagiToy,,6988,7yHN3frmGw3prZe2q,MISCELLANEOUS
sweetfish model,,,,,No,No,No,,NFS,2700,Green,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishAyuToy,,6936,E6kD8AtANK4cooXL7,MISCELLANEOUS
table lamp,,,White,Lampshade,No,No,Yes,1.0,1100,275,Beige,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_0,0_0,4069,eqYBYuDovjWrwygke,MISCELLANEOUS
table lamp,,,Black,Lampshade,No,No,Yes,1.0,1100,275,Beige,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_1,0_1,4069,v5QsRAPb3hbHp5FSY,MISCELLANEOUS
table lamp,,,Red flowers,Lampshade,No,No,Yes,1.0,1100,275,Beige,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_2,0_2,4069,WxBffG2QMMSqHXQW7,MISCELLANEOUS
table lamp,,,Blue flowers,Lampshade,No,No,Yes,1.0,1100,275,Beige,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_3,0_3,4069,9tPGkJGmBBwuEnu6F,MISCELLANEOUS
table lamp,,,Green flowers,Lampshade,No,No,Yes,1.0,1100,275,Beige,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_4,0_4,4069,RfLAsuC7hf4HD8HFY,MISCELLANEOUS
table lamp,,,Yellow flowers,Lampshade,No,No,Yes,1.0,1100,275,Beige,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_5,0_5,4069,zisxuN2mKpMfnihHy,MISCELLANEOUS
table lamp,,,Pink flowers,Lampshade,No,No,Yes,1.0,1100,275,Beige,Pink,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,den,child's room,,,Yes,Lamp,No,Does not play music,Fluorescent,For sale,FtrLampDesk_Remake_0_6,0_6,4069,Sgyv4zaEsuiMfDo7N,MISCELLANEOUS
table setting,White,,White,Placemat,No,No,Yes,1.0,720,180,White,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_0,0_0,4068,FnxQWcFAj53C9nfYE,MISCELLANEOUS
table setting,White,,Navy blue,Placemat,No,No,Yes,1.0,720,180,White,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_1,0_1,4068,FEvpwF6YsAxR9ZfCg,MISCELLANEOUS
table setting,White,,Pink,Placemat,No,No,Yes,1.0,720,180,White,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_2,0_2,4068,scHZ23CuDBd6v7Kmj,MISCELLANEOUS
table setting,White,,Orange,Placemat,No,No,Yes,1.0,720,180,White,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_3,0_3,4068,iALvRiYjPwpygrME8,MISCELLANEOUS
table setting,White,,Green,Placemat,No,No,Yes,1.0,720,180,White,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_0_4,0_4,4068,FEp5mKLe2Ep2Yz3Co,MISCELLANEOUS
table setting,Pink,,White,Placemat,No,No,Yes,1.0,720,180,Pink,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_0,1_0,4068,ACB2XAWMjkvPPhm8P,MISCELLANEOUS
table setting,Pink,,Navy blue,Placemat,No,No,Yes,1.0,720,180,Pink,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_1,1_1,4068,RBES5HQE8Mf5EbnWx,MISCELLANEOUS
table setting,Pink,,Pink,Placemat,No,No,Yes,1.0,720,180,Pink,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_2,1_2,4068,a62PNpXL6j9xKR88s,MISCELLANEOUS
table setting,Pink,,Orange,Placemat,No,No,Yes,1.0,720,180,Pink,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_3,1_3,4068,X8PGJGs9LG2fcxZht,MISCELLANEOUS
table setting,Pink,,Green,Placemat,No,No,Yes,1.0,720,180,Pink,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_1_4,1_4,4068,wQZR8wsdQftrQ9fBN,MISCELLANEOUS
table setting,Yellow,,White,Placemat,No,No,Yes,1.0,720,180,Yellow,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_0,2_0,4068,3nehzPtZDeRmDjed7,MISCELLANEOUS
table setting,Yellow,,Navy blue,Placemat,No,No,Yes,1.0,720,180,Yellow,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_1,2_1,4068,QuRfBzYMpPcsmTSAs,MISCELLANEOUS
table setting,Yellow,,Pink,Placemat,No,No,Yes,1.0,720,180,Yellow,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_2,2_2,4068,9nLx5fupNKhkSwjca,MISCELLANEOUS
table setting,Yellow,,Orange,Placemat,No,No,Yes,1.0,720,180,Yellow,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_3,2_3,4068,Jmj3n8haC2wMe4LLv,MISCELLANEOUS
table setting,Yellow,,Green,Placemat,No,No,Yes,1.0,720,180,Yellow,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_2_4,2_4,4068,pm9LFqGgLQ9H5xKSw,MISCELLANEOUS
table setting,Light blue,,White,Placemat,No,No,Yes,1.0,720,180,Light blue,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_0,3_0,4068,eHaaNFkMLKJzRY37R,MISCELLANEOUS
table setting,Light blue,,Navy blue,Placemat,No,No,Yes,1.0,720,180,Light blue,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_1,3_1,4068,E9LjPMs3ZbgobZ4Fy,MISCELLANEOUS
table setting,Light blue,,Pink,Placemat,No,No,Yes,1.0,720,180,Light blue,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_2,3_2,4068,mRLakP8u8nLuvF96r,MISCELLANEOUS
table setting,Light blue,,Orange,Placemat,No,No,Yes,1.0,720,180,Light blue,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_3,3_3,4068,wGxa2zqZQhyrCpTo7,MISCELLANEOUS
table setting,Light blue,,Green,Placemat,No,No,Yes,1.0,720,180,Light blue,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_3_4,3_4,4068,aEyeFQzCuxuzcjWaz,MISCELLANEOUS
table setting,Black,,White,Placemat,No,No,Yes,1.0,720,180,Black,Beige,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_4_0,4_0,4068,7yNT4oGnt5evNM6mL,MISCELLANEOUS
table setting,Black,,Navy blue,Placemat,No,No,Yes,1.0,720,180,Black,Blue,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_4_1,4_1,4068,huz3E8wLMtZG622Ku,MISCELLANEOUS
table setting,Black,,Pink,Placemat,No,No,Yes,1.0,720,180,Black,Pink,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_4_2,4_2,4068,HLwW2wS6DRRArsZbj,MISCELLANEOUS
table setting,Black,,Orange,Placemat,No,No,Yes,1.0,720,180,Black,Yellow,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_4_3,4_3,4068,6PJw8npJiPJaLgjY2,MISCELLANEOUS
table setting,Black,,Green,Placemat,No,No,Yes,1.0,720,180,Black,Green,1x1,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,expensive,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTablesetting_Remake_4_4,4_4,4068,rFFLzj5bNpaF6aEnE,MISCELLANEOUS
tabletop festive tree,Colorful,Design,,,Yes,Yes,No,2.0,NFS,930,Green,Colorful,1x1,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,FtrTreeXmasMini_Remake_0_0,0_0,4067,j8yMbP4tKRimoBWhn,MISCELLANEOUS
tabletop festive tree,Blue,Design,,,Yes,Yes,No,2.0,NFS,930,Green,Blue,1x1,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,FtrTreeXmasMini_Remake_1_0,1_0,4067,5zL3LTpdFAeGG67oi,MISCELLANEOUS
tabletop festive tree,Red,Design,,,Yes,Yes,No,2.0,NFS,930,Green,Red,1x1,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,FtrTreeXmasMini_Remake_2_0,2_0,4067,WqzRcFfGyPS2f2txF,MISCELLANEOUS
tabletop festive tree,Pink,Design,,,Yes,Yes,No,2.0,NFS,930,Pink,White,1x1,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,FtrTreeXmasMini_Remake_3_0,3_0,4067,hmSEdc2wWHqsSkPP5,MISCELLANEOUS
tabletop festive tree,Gold,Design,,,Yes,Yes,No,2.0,NFS,930,Green,Yellow,1x1,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,FtrTreeXmasMini_Remake_4_0,4_0,4067,GcSdSpGFK26F2ZjJg,MISCELLANEOUS
tabletop festive tree,White,Design,,,Yes,Yes,No,2.0,NFS,930,White,Yellow,1x1,Crafting,,1.0.0,party,fancy,festive,,Yes,Seasonal Decor,No,Does not play music,No lighting,Not for sale,FtrTreeXmasMini_Remake_5_0,5_0,4067,fFiFwpQ8CZ96Gsokh,MISCELLANEOUS
tadpole model,,,,,No,No,No,,NFS,300,Black,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,,,,,No,Fish,No,Does not play music,No lighting,Not for sale,FtrFishOtamajakusiToy,,7001,7uu2G4TcDGesvmWLA,MISCELLANEOUS
tape deck,Silver,,,,No,No,No,,2900,725,Gray,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicase_Remake_0_0,0_0,787,3dgrkt54mZBMQ3aJR,MISCELLANEOUS
tape deck,Orange,,,,No,No,No,,2900,725,Orange,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicase_Remake_1_0,1_0,787,9WA4yz5pYGGeegm3o,MISCELLANEOUS
tape deck,White,,,,No,No,No,,2900,725,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicase_Remake_2_0,2_0,787,KdsYDoymNrxkRDQG8,MISCELLANEOUS
tape deck,Black,,,,No,No,No,,2900,725,Black,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,living room,,,,Yes,Audio,Yes,Cheap,No lighting,For sale,FtrRadicase_Remake_3_0,3_0,787,u4kDKbGXnn3nuCw26,MISCELLANEOUS
tarantula model,,,,,No,No,No,,NFS,24000,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,,,,,No,Insect,No,Does not play music,No lighting,Not for sale,FtrInsectTaranchuraToy,,7101,KSonTvw3ktCrR2248,MISCELLANEOUS
tea set,Green,,Yellow,Mat,No,No,Yes,1.0,1000,250,Green,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_0_0,0_0,3467,miXthXFsm2fcJbq8o,MISCELLANEOUS
tea set,Green,,Blue,Mat,No,No,Yes,1.0,1000,250,Green,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_0_1,0_1,3467,Y8nG3ZwcEBkuLJpgq,MISCELLANEOUS
tea set,Green,,Red,Mat,No,No,Yes,1.0,1000,250,Green,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_0_2,0_2,3467,6garMuunngb7BWTrp,MISCELLANEOUS
tea set,Green,,Gray,Mat,No,No,Yes,1.0,1000,250,Green,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_0_3,0_3,3467,h7yWXbB3PLoEFWGaj,MISCELLANEOUS
tea set,Blue,,Yellow,Mat,No,No,Yes,1.0,1000,250,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_1_0,1_0,3467,ARj6nQ5yaW6d8EXqe,MISCELLANEOUS
tea set,Blue,,Blue,Mat,No,No,Yes,1.0,1000,250,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_1_1,1_1,3467,yXwyjD2xJ43oYymrC,MISCELLANEOUS
tea set,Blue,,Red,Mat,No,No,Yes,1.0,1000,250,Blue,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_1_2,1_2,3467,hMXe3ioG8MDe5giSG,MISCELLANEOUS
tea set,Blue,,Gray,Mat,No,No,Yes,1.0,1000,250,Blue,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_1_3,1_3,3467,GHGXn3KzLqRSeEx5g,MISCELLANEOUS
tea set,Red,,Yellow,Mat,No,No,Yes,1.0,1000,250,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_2_0,2_0,3467,Z3KBqGiM9bmg6QipC,MISCELLANEOUS
tea set,Red,,Blue,Mat,No,No,Yes,1.0,1000,250,Red,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_2_1,2_1,3467,ukLHGoeSnPjb7ZYL2,MISCELLANEOUS
tea set,Red,,Red,Mat,No,No,Yes,1.0,1000,250,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_2_2,2_2,3467,LEPqcd2HydF92EiiZ,MISCELLANEOUS
tea set,Red,,Gray,Mat,No,No,Yes,1.0,1000,250,Red,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_2_3,2_3,3467,swgQQjC6gBLTbsXi9,MISCELLANEOUS
tea set,White,,Yellow,Mat,No,No,Yes,1.0,1000,250,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_3_0,3_0,3467,aRF9jcZBzfyeAZckK,MISCELLANEOUS
tea set,White,,Blue,Mat,No,No,Yes,1.0,1000,250,Yellow,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_3_1,3_1,3467,zTdJQ3pKk2PaMSdPi,MISCELLANEOUS
tea set,White,,Red,Mat,No,No,Yes,1.0,1000,250,Yellow,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_3_2,3_2,3467,zHXEsFS3nQMhewQcf,MISCELLANEOUS
tea set,White,,Gray,Mat,No,No,Yes,1.0,1000,250,Yellow,Gray,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,,,No,Dining,No,Does not play music,No lighting,For sale,FtrTeaset_Remake_3_3,3_3,3467,nhvdGkpgyWfA2zcRD,MISCELLANEOUS
