Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Filename,Variant ID,Internal ID,Unique Entry ID,tipo
western-style stone,Brown,Stone,,,Yes,Yes,No,6.0,NFS,4500,Brown,Yellow,2x1,,Crafting,,1.0.0,garden,horror,,,No,Garden,Yes,Does not play music,No lighting,Not for sale,FtrGravestoneEuropean_Remake_3_0,3_0,3446,9RDskMcftcbkBytXD,HOUSEWARES
western-style stone,Mossy,Stone,,,Yes,Yes,No,6.0,NFS,4500,Green,Yellow,2x1,,Crafting,,1.0.0,garden,horror,,,No,Garden,Yes,Does not play music,No lighting,Not for sale,FtrGravestoneEuropean_Remake_4_0,4_0,3446,nJBMWfe54LyySYzYb,HOUSEWARES
wheelchair,,,Blue,Seat,No,No,Yes,1.0,2700,675,Black,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrWheelchair_Remake_0_0,0_0,3444,cvfxt5EFidrZWLkMc,HOUSEWARES
wheelchair,,,Red plaid,Seat,No,No,Yes,1.0,2700,675,Black,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrWheelchair_Remake_0_1,0_1,3444,6K93XBZG6kFnXRCgK,HOUSEWARES
wheelchair,,,Green plaid,Seat,No,No,Yes,1.0,2700,675,Black,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrWheelchair_Remake_0_2,0_2,3444,WW3oDoa8ZMS6natRw,HOUSEWARES
wheelchair,,,Beige,Seat,No,No,Yes,1.0,2700,675,Black,Beige,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrWheelchair_Remake_0_3,0_3,3444,No4Jj34YGBjtHv2Bg,HOUSEWARES
wheelchair,,,Colorful,Seat,No,No,Yes,1.0,2700,675,Black,Colorful,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,facility,,,,Yes,Chair,No,Does not play music,No lighting,For sale,FtrWheelchair_Remake_0_4,0_4,3444,kZMT4WgiEzuDLpj2H,HOUSEWARES
whirlpool bath,White,,,,No,No,No,,130000,32500,White,White,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,,,Yes,Bathtub,No,Does not play music,No lighting,For sale,FtrJacuzzi_Remake_0_0,0_0,1840,rTtFx2PRtiPbwN58b,HOUSEWARES
whirlpool bath,Black,,,,No,No,No,,130000,32500,Black,Black,2x2,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the third unique furniture slot",1.0.0,bathroom,expensive,,,Yes,Bathtub,No,Does not play music,No lighting,For sale,FtrJacuzzi_Remake_1_0,1_0,1840,2P9YCGjGojZ3QKYfk,HOUSEWARES
whiteboard,Blank,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_0_0,0_0,4116,QddnzH7uPi5P6P8Gm,HOUSEWARES
whiteboard,Schedule,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_1_0,1_0,4116,krZhtfjwg9zJ9rNH8,HOUSEWARES
whiteboard,Sales meeting,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_2_0,2_0,4116,MHBNvWPSJmb6wmccP,HOUSEWARES
whiteboard,Language classroom,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_3_0,3_0,4116,6kQ2dnracvr8cXca9,HOUSEWARES
whiteboard,Strategy meeting,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_4_0,4_0,4116,x2BPKX6xJpbzEsvD2,HOUSEWARES
whiteboard,Brainstorming meeting,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_5_0,5_0,4116,aTd8oKdE38jnwzBNm,HOUSEWARES
whiteboard,Fact-finding meeting,,,,No,No,No,,2600,650,White,Gray,2x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,office,,,,No,Office,No,Does not play music,No lighting,For sale,FtrWhiteboard_Remake_6_0,6_0,4116,dQcjC5C9yXPdQ9tnA,HOUSEWARES
wild log bench,Dark wood,Lumber type,,,Yes,Yes,No,2.0,NFS,960,Brown,Beige,2x1,,Crafting,,1.0.0,garden,,log,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrWoodBench_Remake_0_0,0_0,5972,rxjb6LgCDvMnoL8jw,HOUSEWARES
wild log bench,Orange wood,Lumber type,,,Yes,Yes,No,2.0,NFS,960,Orange,Beige,2x1,,Crafting,,1.0.0,garden,,log,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrWoodBench_Remake_1_0,1_0,5972,eqDrCxiX42GCYtJAK,HOUSEWARES
wild log bench,White wood,Lumber type,,,Yes,Yes,No,2.0,NFS,960,Beige,Beige,2x1,,Crafting,,1.0.0,garden,,log,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrWoodBench_Remake_2_0,2_0,5972,EHc9AbLNkK4AeJZap,HOUSEWARES
wild log bench,White birch,Lumber type,,,Yes,Yes,No,2.0,NFS,960,White,Beige,2x1,,Crafting,,1.0.0,garden,,log,,Yes,Chair,Yes,Does not play music,No lighting,Not for sale,FtrWoodBench_Remake_3_0,3_0,5972,3n75ifAYZfQLoDaHR,HOUSEWARES
wind turbine,Blue,,,,No,No,No,,NFS,20000,White,Blue,2x1,4000.0,Nook Miles Shop,,1.0.0,garden,,,,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrWindturbine_Remake_0_0,0_0,7379,Yip3fJEEj2mJBzSMn,HOUSEWARES
wind turbine,Red,,,,No,No,No,,NFS,20000,White,Red,2x1,4000.0,Nook Miles Shop,,1.0.0,garden,,,,No,Ranch,Yes,Does not play music,No lighting,Not for sale,FtrWindturbine_Remake_1_0,1_0,7379,6EcE8xCL9fpLuq3Tc,HOUSEWARES
wood-burning stove,,,,,No,No,No,,2100,525,Black,Black,1x1,,Nook's Cranny,"Available in Nook's Cranny (upgraded only), in the unique furniture slot",1.0.0,shop,,,,Yes,Fireplace,No,Does not play music,No lighting,For sale,FtrStoveWood,,4117,9khrP3gpYB3chn7ei,HOUSEWARES
wooden bookshelf,Light brown,Paint color,,,Yes,Yes,No,3.0,NFS,1925,Yellow,Colorful,2x0.5,,Crafting,,1.0.0,child's room,living room,wooden,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_0_0,0_0,4125,LkoKthY84aJgeozuc,HOUSEWARES
wooden bookshelf,Brown,Paint color,,,Yes,Yes,No,3.0,NFS,1925,Orange,Colorful,2x0.5,,Crafting,,1.0.0,child's room,living room,wooden,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_1_0,1_0,4125,6z4MF6CjmtsTa7dZA,HOUSEWARES
wooden bookshelf,Dark brown,Paint color,,,Yes,Yes,No,3.0,NFS,1925,Brown,Colorful,2x0.5,,Crafting,,1.0.0,child's room,living room,wooden,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_2_0,2_0,4125,WnqKRCAjzePmyxek4,HOUSEWARES
wooden bookshelf,White,Paint color,,,Yes,Yes,No,3.0,NFS,1925,White,Colorful,2x0.5,,Crafting,,1.0.0,child's room,living room,wooden,,No,Shelf,No,Does not play music,No lighting,Not for sale,FtrBookshelf_Remake_3_0,3_0,4125,EQxkbhfngFQjHs4oy,HOUSEWARES
wooden bucket,,,,,Yes,No,No,,NFS,1110,Brown,Black,1x1,,Crafting,,1.0.0,garden,,wooden,,No,Garden,Yes,Does not play music,No lighting,Not for sale,FtrBucketWood,,880,RHkQdFBAhKDreBFkS,HOUSEWARES
wooden chair,Light wood,Paint color,,,Yes,Yes,No,1.0,NFS,720,Yellow,Yellow,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_0_0,0_0,1913,rNPL7HcEzzH8i5eXp,HOUSEWARES
wooden chair,White wood,Paint color,,,Yes,Yes,No,1.0,NFS,720,Beige,Beige,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_1_0,1_0,1913,mnQLaEt6XcQBbQtWP,HOUSEWARES
wooden chair,Cherry wood,Paint color,,,Yes,Yes,No,1.0,NFS,720,Orange,Orange,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_2_0,2_0,1913,AdskMmKspjqkLsKQf,HOUSEWARES
wooden chair,Dark wood,Paint color,,,Yes,Yes,No,1.0,NFS,720,Brown,Brown,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_3_0,3_0,1913,TsboTaiYqynWXcQFp,HOUSEWARES
wooden chair,Black,Paint color,,,Yes,Yes,No,1.0,NFS,720,Black,Black,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_4_0,4_0,1913,NFp6PnaL4twGEjxjt,HOUSEWARES
wooden chair,Green,Paint color,,,Yes,Yes,No,1.0,NFS,720,Green,Green,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_5_0,5_0,1913,PA2A6BPZL6kebDaQw,HOUSEWARES
wooden chair,Blue,Paint color,,,Yes,Yes,No,1.0,NFS,720,Blue,Blue,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_6_0,6_0,1913,b8d55qMbtRegzFvoG,HOUSEWARES
wooden chair,Pink wood,Paint color,,,Yes,Yes,No,1.0,NFS,720,Pink,Pink,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Chair,No,Does not play music,No lighting,Not for sale,FtrWoodenChairS_Remake_7_0,7_0,1913,QL4Ga2FtzzfkJB3by,HOUSEWARES
wooden chest,Light wood,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Yellow,Yellow,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_0_0,0_0,2560,24Dnyr3QKDrTNwQnX,HOUSEWARES
wooden chest,White wood,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Beige,Beige,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_1_0,1_0,2560,WGNu96owTxSxCbAKc,HOUSEWARES
wooden chest,Cherry wood,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Orange,Orange,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_2_0,2_0,2560,LTHYdojRj8bFff9eo,HOUSEWARES
wooden chest,Dark wood,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Brown,Brown,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_3_0,3_0,2560,EkHqiuxNG4J7CtySg,HOUSEWARES
wooden chest,Black,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Black,Black,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_4_0,4_0,2560,fZ7ha4M3KShWJNzvg,HOUSEWARES
wooden chest,Green,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Green,Green,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_5_0,5_0,2560,6cRpKasMti3fkidme,HOUSEWARES
wooden chest,Blue,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Blue,Blue,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_6_0,6_0,2560,uZAkyzRvtHrvb8Fk5,HOUSEWARES
wooden chest,Pink wood,Paint color,,,Yes,Yes,No,3.0,NFS,1920,Pink,Pink,2x1,,Crafting,,1.0.0,child's room,living room,wooden,,Wardrobe,Chest,No,Does not play music,No lighting,Not for sale,FtrWoodenChest_Remake_7_0,7_0,2560,T4zhzcmaZ9torAaLJ,HOUSEWARES
wooden double bed,Light wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Beige,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_0,0_0,7132,n2KXjZT5j7xRrFy4F,HOUSEWARES
wooden double bed,Light wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Beige,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_1,0_1,7132,o7zB6xZoegog77DjS,HOUSEWARES
wooden double bed,Light wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Beige,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_2,0_2,7132,QM5ThhQJqqCdTqWdg,HOUSEWARES
wooden double bed,Light wood,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Beige,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_0_3,0_3,7132,8NN7eiKaAs9gnN6QE,HOUSEWARES
wooden double bed,White wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,White,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_0,1_0,7132,bKST8vi5KZfEniuiv,HOUSEWARES
wooden double bed,White wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,White,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_1,1_1,7132,bA23y9eYtE9MtktHM,HOUSEWARES
wooden double bed,White wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,White,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_2,1_2,7132,TugBAPPZx3LYW4J6W,HOUSEWARES
wooden double bed,White wood,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,White,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_1_3,1_3,7132,RMk8TS86ARZgaSXcZ,HOUSEWARES
wooden double bed,Cherry wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Orange,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_0,2_0,7132,MATxb5uQBtzGqfubv,HOUSEWARES
wooden double bed,Cherry wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Orange,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_1,2_1,7132,3GbKBy8wsQfK7Feqc,HOUSEWARES
wooden double bed,Cherry wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Orange,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_2,2_2,7132,Kip5gkXbMgE6QjAA4,HOUSEWARES
wooden double bed,Cherry wood,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Orange,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_2_3,2_3,7132,GESXoY5XEWyWZYwuA,HOUSEWARES
wooden double bed,Dark wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Brown,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_0,3_0,7132,cFA8znPoFjRdf7gkj,HOUSEWARES
wooden double bed,Dark wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Brown,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_1,3_1,7132,nTQR6Aks32SA7AM6b,HOUSEWARES
wooden double bed,Dark wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Brown,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_2,3_2,7132,a5DwLfLvx5bZhjaG7,HOUSEWARES
wooden double bed,Dark wood,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Brown,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_3_3,3_3,7132,aeArHduywzng6qK46,HOUSEWARES
wooden double bed,Black,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Black,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_0,4_0,7132,xcLBG9dkBoHNqCrW4,HOUSEWARES
wooden double bed,Black,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Black,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_1,4_1,7132,ntFt8vLgQTz4nkMwr,HOUSEWARES
wooden double bed,Black,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Black,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_2,4_2,7132,4YAdfihpugy9iTEtp,HOUSEWARES
wooden double bed,Black,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Black,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_4_3,4_3,7132,uiem3cjKuaML4JpSq,HOUSEWARES
wooden double bed,Green,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Green,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_0,5_0,7132,F4ZaxWkspdsx3ko55,HOUSEWARES
wooden double bed,Green,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Green,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_1,5_1,7132,2BPJ9Rm2ZXC952xEW,HOUSEWARES
wooden double bed,Green,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Green,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_2,5_2,7132,kDXKXABcCroAFYxqT,HOUSEWARES
wooden double bed,Green,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Green,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_5_3,5_3,7132,hiaqJZqG9NGKJw2RF,HOUSEWARES
wooden double bed,Blue,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Blue,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_0,6_0,7132,a2w2ukjJyBbSWrcHX,HOUSEWARES
wooden double bed,Blue,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Blue,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_1,6_1,7132,FMHdXnfvAdQsSPFgF,HOUSEWARES
wooden double bed,Blue,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Blue,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_2,6_2,7132,PDN5CzTk4GEukFya7,HOUSEWARES
wooden double bed,Blue,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Blue,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_6_3,6_3,7132,A7zMCCd9pfw9zPn6Y,HOUSEWARES
wooden double bed,Pink wood,Paint color,Orange,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Pink,Orange,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_0,7_0,7132,8yPWZ2TevahYQWWPf,HOUSEWARES
wooden double bed,Pink wood,Paint color,Pink,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Pink,Pink,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_1,7_1,7132,R9CWQbAxXixtZp9JZ,HOUSEWARES
wooden double bed,Pink wood,Paint color,Blue,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Pink,Light blue,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_2,7_2,7132,vinC9aGqFqZZpssDo,HOUSEWARES
wooden double bed,Pink wood,Paint color,Green,Bedding,Yes,Yes,Yes,6.0,NFS,3600,Pink,Green,2x2,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Bed,No,Does not play music,No lighting,Not for sale,FtrWoodenBedW_Remake_7_3,7_3,7132,ZLd4g4wj6vmz4KzBu,HOUSEWARES
wooden end table,Light wood,Paint color,,,Yes,Yes,No,2.0,NFS,960,Yellow,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_0_0,0_0,3438,SqMeMkA4vjh72MpJ9,HOUSEWARES
wooden end table,White wood,Paint color,,,Yes,Yes,No,2.0,NFS,960,Beige,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_1_0,1_0,3438,HM8ZeTded688JT83g,HOUSEWARES
wooden end table,Cherry wood,Paint color,,,Yes,Yes,No,2.0,NFS,960,Orange,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_2_0,2_0,3438,F3qDnigWHY6o5ARiZ,HOUSEWARES
wooden end table,Dark wood,Paint color,,,Yes,Yes,No,2.0,NFS,960,Brown,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_3_0,3_0,3438,XDwk9yavzMEmvccGn,HOUSEWARES
wooden end table,Black,Paint color,,,Yes,Yes,No,2.0,NFS,960,Black,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_4_0,4_0,3438,qnpks89w8dga8mdsS,HOUSEWARES
wooden end table,Green,Paint color,,,Yes,Yes,No,2.0,NFS,960,Green,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_5_0,5_0,3438,xa7gAhmThJNNiEAx3,HOUSEWARES
wooden end table,Blue,Paint color,,,Yes,Yes,No,2.0,NFS,960,Blue,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_6_0,6_0,3438,fnjMyqMBsQNDbTdjJ,HOUSEWARES
wooden end table,Pink wood,Paint color,,,Yes,Yes,No,2.0,NFS,960,Pink,Colorful,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,No,Table,No,Does not play music,No lighting,Not for sale,FtrWoodenTableS_Remake_7_0,7_0,3438,BfvxWwrRNu2NdnW4S,HOUSEWARES
wooden full-length mirror,Light wood,Paint color,,,Yes,Yes,No,2.0,NFS,1350,Yellow,Yellow,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,No,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_0_0,0_0,7137,r7kgrSonB53YQEstf,HOUSEWARES
wooden full-length mirror,White wood,Paint color,,,Yes,Yes,No,2.0,NFS,1350,Beige,Beige,1x1,,Crafting,,1.0.0,child's room,living room,wooden,,Yes,Dresser,No,Does not play music,No lighting,Not for sale,FtrWoodenMirror_Remake_1_0,1_0,7137,79erXazMRLR8xNeGc,HOUSEWARES
